"well","compound_id","compound_conc","row","col","dHm_fit","Tm_fit","BS_factor","T_onset","dG_std","val_t_310.15","val_t_311.15","val_t_312.15","val_t_313.15","val_t_314.15","val_t_315.15","val_t_316.15","val_t_317.15","val_t_318.15","val_t_319.15","val_t_320.15","val_t_321.15","val_t_322.15","val_t_323.15","val_t_324.15","val_t_325.15","val_t_326.15","val_t_327.15","val_t_328.15","val_t_329.15","val_t_330.15","val_t_331.15","val_t_332.15","val_t_333.15","val_t_334.15","val_t_335.15","val_t_336.15","val_t_337.15","val_t_338.15","val_t_339.15","val_t_340.15","val_t_341.15","val_t_342.15","val_t_343.15","val_t_344.15","val_t_345.15","val_t_346.15","val_t_347.15","val_t_348.15","val_t_349.15","val_t_350.15","val_t_351.15","val_t_352.15","val_t_353.15","val_t_354.15","val_t_355.15","val_t_356.15","val_t_357.15","val_t_358.15","val_t_359.15","val_t_360.15","val_t_361.15","val_t_362.15","val_t_363.15","val_t_364.15","val_t_365.15","val_t_366.15","auc"
"D02","DMSO",0,"04","02",171769.043330867,330.977797508932,0.946826973177595,308.283774260478,17036.7904288703,0.0421893455588904,0.0326231769788955,0.0300447486345211,0.0274680946438861,0.0262884836817578,0.0320836376938789,0.0392691192002961,0.0492373272813438,0.0633787479407906,0.0816890823389758,0.105556434485663,0.126623568981198,0.154633459429556,0.185406070079288,0.216157584304897,0.24966804647525,0.285934621403802,0.324954477787387,0.369501955993831,0.4126308378178,0.458505480747882,0.507123067973179,0.554320730955725,0.602872348022169,0.650005056033515,0.692949779488871,0.733095599082492,0.763523784753832,0.791163516048173,0.814634270845095,0.836706119514668,0.855998060235578,0.876658817377701,0.891779540295972,0.905508947548896,0.920609559865143,0.932939736465107,0.943881915068541,0.953437511359727,0.961607939098364,0.96977281501032,0.976554407952775,0.983331395914464,0.987350180429961,0.991366237877134,0.995379571030845,0.998014781540528,0.999273270730301,1.00053090709143,1.00178769149051,1.00167008651945,1.00017948781409,0.998689897861678,0.993084882301982,0.988855337799387,0.983257435913436,0.974921810363507,0.354166701896664
"D03","NCGC00481011-01",10000,"04","03",121506.127866331,333.533547100777,0.938302519960664,301.876031042657,12890.2110020505,0.0699774059152053,0.0633717966788609,0.0567660178097493,0.0563999731519416,0.0570739164227204,0.0608679090501987,0.0677820712253622,0.0757364483607006,0.0920114357610563,0.107246777039427,0.124562664520942,0.147079450803014,0.16855671122128,0.192114758312803,0.220874064899274,0.247553821664649,0.278394894096983,0.30507607484628,0.336958862502137,0.368842469090224,0.398646472569597,0.429491466001678,0.46137748949587,0.495344834279793,0.524111729211266,0.553919640935784,0.584768609565845,0.613537761533503,0.641267334619987,0.668997620051897,0.695688273208731,0.719258538006751,0.744910151073815,0.766400884186799,0.787892169411011,0.807303183834381,0.825674272120987,0.843005394194693,0.860336961539332,0.873507114460735,0.886677605758205,0.899848435444785,0.911979098506208,0.923069554853981,0.934160296159558,0.94421077730405,0.951139841197648,0.959109654999873,0.963957917882153,0.966725108133997,0.969492369491412,0.971219076612862,0.971905189390277,0.970510015628364,0.968074140558179,0.966678881719278,0.962161510427922,0.429585843899228
"D04","NCGC00481011-01",3333.33333333333,"04","04",116202.437090626,334.909565514177,0.938667617104397,301.690954599772,12754.3418850455,0.0662290020043714,0.0602180556317785,0.0529642760183486,0.0554338688922037,0.0542481491934447,0.0591807498795079,0.0641349665463685,0.0728011809595775,0.0864366878965698,0.0988968386794855,0.116365024367493,0.133910608285628,0.152777841650194,0.174222050833487,0.199509760864417,0.221154290603697,0.250425081205984,0.277311915997647,0.305580286191962,0.333976168114732,0.363766653627182,0.393692125650574,0.422481526043096,0.45140197062108,0.483009917603919,0.512200991904402,0.540242215257391,0.568412249879766,0.596711985383593,0.623849796991125,0.651113134853754,0.67590584184983,0.702115292848102,0.723228569784182,0.747055635522919,0.768372866674179,0.787162604290491,0.806040684250858,0.825007731052525,0.840095222298417,0.856580336397364,0.871814362622506,0.887120865456835,0.898493353633675,0.911259067956331,0.924085952305105,0.934283860917064,0.943182338657367,0.950771978100294,0.954333168279293,0.957911629665462,0.961507488208141,0.962390947065758,0.960542129578366,0.958684257795797,0.956817265041786,0.950805892435181,0.453364408520691
"D05","NCGC00481011-01",1111.11111111111,"04","05",118105.537640986,332.956791408437,0.924546884278825,300.583314225495,12346.5714438855,0.0827324378372856,0.0752948616980498,0.0666308454820424,0.0670697642150515,0.0662214993276173,0.0743223317639501,0.0772636001613628,0.086507518822448,0.0994489752736075,0.117292965376646,0.137476209780018,0.157480805920419,0.182260889092347,0.208056073126715,0.237307316364913,0.266304151317942,0.297482888717461,0.327181533406067,0.359037322877594,0.393022596123868,0.423131199790019,0.456556771571897,0.487328818259324,0.517842227542082,0.545748695270508,0.574593441246191,0.600866734475166,0.626922852768803,0.653920895514582,0.67839424724972,0.700373828222733,0.724459305787524,0.748349723796141,0.769781245014639,0.789912047255696,0.807633709740471,0.827453244888194,0.843770124926799,0.861068696282859,0.87823103434151,0.890850788201281,0.904469616029387,0.915795619851991,0.928122982351017,0.937100237146909,0.946008424213201,0.952695035456057,0.959330595119007,0.963778761242646,0.966064394798575,0.968332775367666,0.969527687726471,0.970713647925969,0.968745181605444,0.967835979515007,0.964851999933599,0.959816214682484,0.42054783558251
"D06","NCGC00481011-01",370.37037037037,"04","06",112920.277315129,335.316810459236,0.938768865697421,301.152212673149,12516.1829442069,0.0676397223422168,0.0622578120693722,0.056881810309046,0.0577350140878802,0.0575506331437776,0.061510778120236,0.064431071514875,0.0735578473288528,0.0816402558625921,0.0979843431113151,0.114310565509,0.133717008407072,0.153102262316847,0.174529478788772,0.19902631307728,0.221435576222121,0.248969788297301,0.273386083057958,0.299833309545684,0.329336346569249,0.356752043703786,0.385165028494914,0.41354715891767,0.443950406198351,0.470219057473162,0.498508925741301,0.526768139912465,0.554996749783536,0.582171620791765,0.608294462860127,0.633366982213962,0.658412407095636,0.683430781400656,0.705360879958256,0.727267318234961,0.751188779809534,0.772028140318289,0.792845053665543,0.813639556100283,0.831360296535032,0.850078561996132,0.865728600864637,0.881361827533726,0.893933434264005,0.905477149955008,0.915994628274258,0.922447580422266,0.929906389145307,0.936344983004113,0.941764999803614,0.946168073844936,0.950566440598939,0.953950042871822,0.954301455460132,0.954652492957876,0.955003155965281,0.952329712702313,0.460559309849908
"D07","NCGC00481011-01",123.456790123457,"04","07",118753.491190382,335.119189474409,0.940073027579982,302.50596654465,13100.4742624566,0.0599609454415451,0.055888047081216,0.0518166634884393,0.0497493301372607,0.0516870935139061,0.0536241366112212,0.0575618798233505,0.0655002562151678,0.0774370364373613,0.0903695354313845,0.105297165285961,0.124218377047365,0.145131755878201,0.16903560270774,0.194929028356417,0.217815729400763,0.24369050248051,0.271553016562774,0.299405198928568,0.327247055323493,0.355078591488887,0.384895670140096,0.41470170049516,0.444496688693629,0.472285892786158,0.502059184429421,0.529827442664662,0.558582241498528,0.587326397479666,0.615063465183998,0.641794003526577,0.667518571008946,0.694229522768602,0.72093059729272,0.747621800058928,0.76932640488905,0.795003637797833,0.816691468575072,0.83638169748843,0.854075431326626,0.868779348694677,0.884472080622745,0.894194657764213,0.904907523106146,0.914622741645381,0.922347355427567,0.930069119633971,0.936794892177564,0.943518184528414,0.948253443058452,0.951994361541199,0.956726312893303,0.960464291818914,0.960232709671132,0.96198493936876,0.961753162493789,0.959538474861856,0.456483116402567
"D08","NCGC00481011-01",41.1522633744856,"04","08",123024.902173483,334.881802366498,0.948093559817711,303.336805263707,13494.0936200785,0.0559588019334921,0.0502336111757454,0.0464903944853662,0.0457307941410614,0.0469648705594807,0.0482010274471003,0.0524367535104806,0.06267966116306,0.0749415803201791,0.0872242411831788,0.105542962103357,0.122889328999936,0.14428209067199,0.167721355613745,0.19321233853568,0.218746660779787,0.245332095122205,0.269945766095996,0.29762953103206,0.326370764749788,0.355161072395677,0.385012546899836,0.414915078177904,0.445882496776502,0.474873835906293,0.503914888209832,0.535038399785723,0.566215372371059,0.59540983127055,0.626692388211256,0.655989199127033,0.685336506796564,0.714734441888758,0.742138234073051,0.768566048420234,0.789918476292063,0.812332972695629,0.831708323051323,0.847009738868378,0.863365486103972,0.876663643689765,0.889984921583548,0.90023800889822,0.909477598958306,0.91873329506403,0.926971985565341,0.935225062466087,0.941422644542959,0.948666932439943,0.953850360609055,0.959042871800773,0.963205900101089,0.966336734785426,0.967392241057045,0.96844960341788,0.96950882676809,0.966397261195548,0.451959335791433
"D09","NCGC00481011-01",13.7174211248285,"04","09",153242.846822408,334.082569336053,0.961277155714849,308.396922629334,16482.1805269386,0.0364694581915188,0.0320431793150052,0.0276420915767035,0.0268925607907154,0.0285581508045146,0.0302143417386061,0.0342585255514593,0.0394753089452301,0.0482387475130829,0.0581419084371088,0.0715459110880973,0.0896036429234762,0.108740203903734,0.1301221681584,0.158420079253867,0.185393631622054,0.215717113056614,0.243549736374261,0.277028392405685,0.309168944212583,0.34459517842655,0.380980250962225,0.420610457236046,0.46002783562979,0.500374972669123,0.540506589082942,0.58042440712775,0.622393698734219,0.660754231084347,0.696660415961695,0.730131659640913,0.758947397370915,0.786495088825906,0.811670655069935,0.833381535520219,0.851654768774216,0.869833178489645,0.884610016771711,0.898210921953663,0.91283861219144,0.924109172346858,0.935321996276949,0.943212292716973,0.951062375172665,0.958872550296755,0.966643121632027,0.972219587734396,0.977767919390137,0.981144371138002,0.983434585172754,0.986779942564877,0.990108590529151,0.99023676314241,0.988246979503301,0.987323095926135,0.984296933102211,0.980234873241572,0.435134366363633
"D10","NCGC00481011-01",4.57247370827618,"04","10",150894.840879982,332.983288715593,0.956728986134998,307.09366338543,15785.0671075425,0.0445404099326333,0.038328609613829,0.0309260589817417,0.0308536218613109,0.0319948853037751,0.0367629581201942,0.0403017118339863,0.0510559980217648,0.0605597229047692,0.0736206779561309,0.0902151415630058,0.111514138535783,0.135102650363263,0.162154771004161,0.190274326048286,0.219454275486832,0.250869075396581,0.280967505694913,0.316815833921327,0.351334206358075,0.385702457156703,0.424596031259013,0.463321188266425,0.501879019736075,0.544914844364291,0.581972709976939,0.623495784004671,0.664840980284605,0.699102642320607,0.732069481585467,0.762603532085925,0.787288897123712,0.811869634793779,0.83292952549699,0.852763974302644,0.869112394513678,0.884260324544491,0.899344724199986,0.909857815847466,0.922576380921963,0.932997244150671,0.942254752992377,0.950356150164706,0.957308618388291,0.965345418607773,0.971127522221941,0.976885824904727,0.980408052688577,0.985019784219638,0.987409279426002,0.988689583216578,0.991061866627161,0.992329538687936,0.989221091484076,0.987215763553041,0.985218540052019,0.979970973645938,0.4164040539172
"D11","NCGC00481011-01",1.52415790275873,"04","11",167672.904566546,331.305210438354,0.946273361412754,308.051335236474,16779.7857098546,0.0420449373817038,0.0369945656777415,0.0306036690000973,0.0311636078707387,0.0275998638639895,0.0336358365473945,0.0382584995304766,0.0496171774576077,0.0622276978207208,0.0787611885335576,0.0991675612667831,0.126061980215907,0.15140282699782,0.179172702524922,0.21328754301912,0.243188064666768,0.281972320401713,0.319136829374204,0.361170690067758,0.401571442486887,0.441642343217214,0.487777610749914,0.536084985688595,0.584002727109295,0.631535530086802,0.674915252301131,0.714191539458731,0.75066085423178,0.77938579315183,0.801695618521362,0.827529215407152,0.844564198955427,0.863913253827781,0.881893707703584,0.898521415360537,0.911393563991346,0.925371639700614,0.9344430779595,0.945836355409277,0.955952420232055,0.963619340126219,0.971228606016559,0.978780865790318,0.982757424738932,0.987873163511327,0.99178658267082,0.994510993839287,0.997215369857504,0.998748308397313,1.00027005609919,0.999494243131332,0.998724052747512,0.997959424045213,0.993807575571543,0.989685493385276,0.983347202178887,0.977054029284079,0.379009622567764
"D12","NCGC00481011-01",0.508052634252909,"04","12",169127.14038826,330.998411302097,0.94565207743694,307.971780851684,16784.2433078948,0.0427738875757232,0.0359466682591423,0.0291488197962584,0.0266013027690485,0.0268727708450321,0.0313461852031814,0.039994661851037,0.0527915456459482,0.0655340784121068,0.0851684046374651,0.107492136961006,0.13525484432963,0.160139862357815,0.187675266319109,0.221968169263883,0.25337411870081,0.291493181661638,0.328087379106488,0.367255708640648,0.410342478213721,0.454608312721924,0.4986911918409,0.549351831073052,0.601153080769433,0.648702458988953,0.689338901757241,0.731149963261462,0.762085381584554,0.78888858505928,0.814250131611278,0.836848821462994,0.854046873482734,0.872500023657111,0.889556822099718,0.903906431095139,0.915565162368443,0.929805114470146,0.940054042378799,0.948953315134784,0.959123250718056,0.966645684679151,0.972837320401844,0.980302794418822,0.98514715837722,0.98867916674756,0.994778657858139,0.995701540432152,0.997906436108563,1.00010270032619,1.00100977370204,1.0006351968694,1.00026207782466,0.997344110833693,0.994437456037778,0.990273825277976,0.983594726063247,0.976941370268984,0.354660984174757
"D13","NCGC00481011-01",0.169350878084303,"04","13",168355.959888502,331.085971586719,0.940754464588881,307.949424523639,16747.8165407261,0.0441933129425985,0.03829076434449,0.0294499524229083,0.0281870990788128,0.0269388841472785,0.0330937910349405,0.0421167321070064,0.0510368708698324,0.0671191313645538,0.0859091305345869,0.10736137027523,0.132859728893666,0.15381426591828,0.183013709320854,0.214703004174898,0.247444219752205,0.285389241480677,0.324307412119419,0.36693260648149,0.407735796088264,0.452186689880308,0.501580555822536,0.550455958924896,0.600159895161426,0.648015611472027,0.686101517449761,0.72379587440879,0.755858740733001,0.78368089034755,0.807326726270525,0.83073436458369,0.848766598698669,0.867897783981185,0.885566675771526,0.900528772713138,0.914083910655174,0.92750650571419,0.938303132068776,0.94899521069156,0.958348596172064,0.965152815247855,0.974339815157488,0.979785395107823,0.985179489866047,0.989316238340513,0.99461517965981,0.996278703785421,0.999116585862925,1.0007439574678,1.00117751225242,1.00160709929233,1.00086465693221,0.997803309033535,0.994769598154208,0.990610782922543,0.985341962731177,0.96869902725941,0.356166618382216
"D14","NCGC00371904-01",10000,"04","14",134364.846719342,333.906542994377,0.95117525131519,304.954380493602,14388.5243324925,0.0493577807129873,0.0456833683607807,0.0411819375615544,0.0391412604264072,0.0403895554360223,0.0424631814465647,0.0486604649696284,0.0556913097787619,0.0676840808478976,0.0821716858892249,0.103291946139746,0.123615309823248,0.144795421919312,0.167662391813916,0.19470643318604,0.220130327896561,0.250571006245488,0.280224736042138,0.309921066012684,0.341323772048572,0.37110677495706,0.405097854189095,0.437470625882694,0.469055830863753,0.502356292111494,0.53570483413432,0.569937609874339,0.605893190318978,0.63938902235894,0.673771221989796,0.706526300632375,0.73848979866512,0.767980615982209,0.793312769775226,0.815318103249177,0.83483087918539,0.851845656063854,0.865514230564254,0.879202727367526,0.892067214891856,0.902416706734918,0.912781316283219,0.922315250947422,0.930170243592003,0.938036735373556,0.946762436000455,0.95295601167623,0.958309746131134,0.964520892405018,0.96819063838766,0.972716580803571,0.976397756535468,0.979232299641617,0.981218338680851,0.982353996692293,0.98349133071893,0.983775774338303,0.434049392200745
"D15","NCGC00371904-01",3333.33333333333,"04","15",137809.55410968,334.129424022578,0.953504281786941,305.803462772821,14839.4844188864,0.0450762130807,0.0401341449005151,0.0351795656384323,0.0343338663496697,0.0345176878675091,0.0378009105224919,0.0441953636308363,0.0526773270909181,0.0622178579425931,0.0811270504392267,0.094886689832984,0.112845217818893,0.13397653538056,0.158292860741347,0.18476154778886,0.210252090708477,0.239998808950184,0.268773318022812,0.298672503981107,0.328649045711864,0.359756291835042,0.390944228011044,0.425380517927723,0.458849209530559,0.492405055722561,0.528168222328347,0.562963465513703,0.601037723155279,0.637083499114481,0.674289224441,0.708391997677076,0.740447855785928,0.768309370297261,0.79517321453615,0.815672956700234,0.835152943768197,0.852533795398161,0.865653654824284,0.879886499617615,0.893077528037098,0.903060477095233,0.914152503737054,0.92310623555569,0.932083874896779,0.938911849070583,0.947934681870216,0.953712459786464,0.959505747880809,0.966407285933041,0.971139105094357,0.975883677960875,0.979543955311202,0.981016958172603,0.983594017226341,0.98507649946235,0.984356894506827,0.982530780508505,0.437446265531741
"D16","NCGC00371904-01",1111.11111111111,"04","16",158239.336742103,333.441589994048,0.964601097856429,308.598480106085,16748.1140949817,0.0379389670957776,0.034053912444534,0.0263513649868924,0.0252328588278808,0.0279555038183058,0.0281036237867451,0.0357371595255046,0.0419868872646022,0.0493408473650002,0.0626175049024333,0.0780464350297629,0.093187690070208,0.112764787115555,0.136655936388359,0.160113750441721,0.190032518539722,0.222828940266134,0.257299951401466,0.292284602104924,0.329984111969864,0.365937349204606,0.405631032591203,0.445732662748134,0.486231978271584,0.527119059046973,0.568384312177076,0.608974559489292,0.649941659430555,0.688195219784675,0.723800227021892,0.757830438268194,0.786311428617958,0.811363123761075,0.835039850707533,0.853454112528244,0.871587811051246,0.888482334767851,0.9022501108107,0.914862204251266,0.92634424635318,0.935784467029392,0.945087141689527,0.953332154212332,0.96054228817847,0.965829739061372,0.973752823320289,0.977975938393891,0.981249214475468,0.985361821312869,0.9876605690877,0.989927884512264,0.992164407902848,0.991788239635415,0.992272185338856,0.990201539803589,0.987314503537846,0.983627161329792,0.423616435911396
"D17","NCGC00371904-01",370.37037037037,"04","17",169993.820763314,332.523929396676,0.96215438696734,309.402214103037,17572.737106143,0.0355254035344792,0.0289630314694045,0.0225687333935021,0.0219700330235944,0.0227771719341221,0.0235644033835063,0.0311174605416293,0.0398293807047184,0.0496588197555258,0.0644938484871676,0.0802781836692706,0.0982582164154169,0.118359169099682,0.143010376384057,0.173296811184897,0.202918261051562,0.23673496407656,0.272218420582149,0.309315486673805,0.349146734205854,0.38814893341723,0.434379138427563,0.479666726739606,0.525164427043284,0.571978899920981,0.616765221824118,0.661765301523343,0.703731208196042,0.741680202277658,0.773606944921657,0.802831774855879,0.82734996653671,0.848322737082401,0.867889862673064,0.884065923705861,0.897945250688169,0.912570737096513,0.924967529772391,0.935194232754578,0.94524321770334,0.954159512606754,0.962923508175751,0.968709134198044,0.974397595547481,0.979063716658235,0.98549265330433,0.988166644960948,0.991702183341298,0.994283036159049,0.995932099549975,0.996671543301941,0.997399350433054,0.996376457442534,0.99450648125168,0.992665254224247,0.988302821944294,0.98400644254463,0.406806463467097
"D18","NCGC00371904-01",123.456790123457,"04","18",176365.659133652,332.058639517113,0.950641802269013,309.77653823592,18009.8297320552,0.0359958005744902,0.0308665000431885,0.0243418386335705,0.0239854983915463,0.0236376784876262,0.0247651791552693,0.0331162105730496,0.039841239459342,0.0492465761868987,0.0612415110985887,0.079895202334831,0.0967673240708963,0.11598132226585,0.142823025832264,0.171743665869007,0.202677345243272,0.243351155593978,0.27932843397582,0.319655923235756,0.362942438102964,0.407852639179824,0.454338127869416,0.503574140479947,0.556690115059452,0.602790351652275,0.649196211618768,0.693548071802831,0.731245913522563,0.764782445436329,0.79427257363763,0.818694423086927,0.84155247297848,0.860664144127299,0.878334062870992,0.893507563760705,0.908416359682108,0.921993490525748,0.933208584584286,0.944233018099246,0.955071612036023,0.962615246940173,0.971063149620985,0.978351295986783,0.98349551695806,0.985543482092239,0.991543750314382,0.99448342214112,0.997376670018463,0.99925170962892,1.00109759855216,1.00099927720738,1.00090246103505,0.998920486232685,0.996032192255923,0.992257923787732,0.987617421114648,0.980298847382595,0.377789426936982
"D19","NCGC00371904-01",41.1522633744856,"04","19",172943.247191721,331.232828471935,0.951567171329585,308.648809323991,17273.2026853068,0.0395069041202819,0.0339807993339115,0.0285354405774166,0.0260451368111396,0.0250183748552602,0.0296761796385299,0.037082677425653,0.0443847673150216,0.0612986010946235,0.0779773183780288,0.0971628904786144,0.121522102453164,0.145549617225489,0.1732745256418,0.20462232162872,0.239520487582675,0.277898428472489,0.315770984826794,0.355741944470198,0.40034740996192,0.445657048109817,0.494201254936568,0.543390442342551,0.590700632830185,0.637415262861513,0.68106520724475,0.721707615869429,0.756948570253836,0.788104867327562,0.812831523119931,0.834853153284507,0.855413972446899,0.874540242189403,0.889895494413318,0.903894836083414,0.917729359587869,0.931401958568409,0.940301195871515,0.951391264296502,0.960073175819718,0.967522018805181,0.974886156264027,0.982167024888036,0.98602206538987,0.9887255798753,0.993603556600844,0.996235262189771,0.997747888272283,1.00032815062829,0.999645499810306,1.00004268413878,0.999368914329466,0.997641382846927,0.993821590765994,0.990042246259942,0.986302710266447,0.980524879495991,0.370742026912997
"D20","NCGC00371904-01",13.7174211248285,"04","20",173108.973107899,331.355807755908,0.946758848265402,308.775749660141,17347.5857289874,0.0401181842534938,0.0322781213712338,0.0289554544617887,0.0242052679181172,0.0253418424547319,0.0279147113532353,0.0376635232092552,0.0458679889890414,0.061102774294914,0.0747486500434139,0.0924672264573743,0.114190207614985,0.141243859042224,0.169383751179742,0.204102874203421,0.235701957458252,0.272408355839118,0.310073085094158,0.351376843383296,0.39492035028638,0.438000380475761,0.485930983525889,0.53731584484836,0.58684958830692,0.634561152775302,0.680478877045163,0.719460667680949,0.752899116886683,0.782158382028153,0.806029368314833,0.830925449297709,0.851791277198773,0.871194673310205,0.887910047635202,0.901977341173398,0.915905971995615,0.928468905583019,0.939686137557629,0.949577275087327,0.958161546273372,0.967868663662216,0.975083531604767,0.981035712160576,0.986931447041365,0.989223517902248,0.995025409061623,0.99608659431032,0.999470228179515,1.00050099561105,1.00152225847731,1.00138404078243,1.00010223311855,0.997692437025847,0.994169971535117,0.989549879533496,0.983846933958812,0.97707564382795,0.360182199042233
"D21","NCGC00371904-01",4.57247370827618,"04","21",173412.9775858,330.67927608201,0.946858442324283,308.224949431161,17058.8211360814,0.0442614028317637,0.0373373568779534,0.0318912219998001,0.0251009888876901,0.0295203777657838,0.0311240169159151,0.0423616088919743,0.0521151000172516,0.0672309501657281,0.0821970883383031,0.103772772535891,0.127826424722511,0.158336430377261,0.189881846947219,0.223772949818012,0.259975895978549,0.298457490340399,0.340491517792238,0.379526682212461,0.427251609582069,0.470664446169409,0.522644881560588,0.569037794927737,0.617541107220417,0.66433305098078,0.706920397933673,0.74285547227852,0.775969864121231,0.800095346114438,0.824003415230905,0.846466827582962,0.866280260966906,0.884698290537267,0.899311774812523,0.912587981417429,0.926950879744418,0.937594515145276,0.945760132666431,0.95741769310589,0.965427427226371,0.974545745627079,0.980069133913511,0.985545501116259,0.988650671895219,0.991729631226267,0.994782709599661,0.997810231972873,0.999669509835099,1.00037508972872,1.00107483675448,1.00063993002886,1.00020858910019,0.99754142045578,0.994895942068704,0.99005067793502,0.985244499164222,0.978273568141307,0.34915011007871
"D22","NCGC00371904-01",1.52415790275873,"04","22",177636.105341741,330.890556363434,0.940315900893179,308.907482400229,17576.5213218546,0.0424435443066436,0.0355820489602765,0.0317165752810999,0.0307847299780636,0.0298657328410154,0.0317998450254087,0.0393500705700311,0.0453972270147472,0.0611049838494797,0.0738385751956427,0.0891500732816843,0.111081276201867,0.139502432457536,0.172940650521364,0.205947560727564,0.243848463102479,0.283908297551538,0.326086085955877,0.369037700152368,0.417932764915698,0.466220644960844,0.513912580633687,0.568652658213057,0.617667668402467,0.662318440291824,0.70268381953819,0.73884076390156,0.770864399413885,0.797601039316908,0.822803412514608,0.842860361627219,0.863889805242607,0.881080190668884,0.896881261140896,0.911316826004672,0.925588401597207,0.937355580048556,0.947825570554515,0.957020107018211,0.966112513167213,0.973958771711513,0.980579417341132,0.98712772792453,0.990223777251772,0.993286365721731,0.996316032866141,1.00042226629594,1.00227870392503,1.00301827441806,1.00265860741675,1.00230270547805,1.00087042106077,0.999452974741245,0.995912223231406,0.992407776883363,0.985764923308167,0.979189491050543,0.340794404694791
"D23","NCGC00371904-01",0.508052634252909,"04","23",181428.167855544,331.577438458506,0.940599194753905,309.937256645249,18290.3847252854,0.0364783224767798,0.0321130123456188,0.0292771969513124,0.0250617151360991,0.0251837436523579,0.0295231668406588,0.0323895259530071,0.0407281381447641,0.0516542512148682,0.0637422984359058,0.0769615227301737,0.0966131874665396,0.118566433089706,0.145381553981816,0.175635580379424,0.206665957032457,0.247391433199898,0.286173747814901,0.333107725953951,0.383011136269545,0.432105302160335,0.482860840703832,0.538885286751799,0.59040437103986,0.636327569396218,0.681535081601201,0.718974511402536,0.752332043448225,0.781700919050331,0.807171561143945,0.829974501195983,0.851303629540645,0.871191616878347,0.88855250178967,0.9034414879643,0.919216726135695,0.932578307845711,0.942492015557452,0.952265434962622,0.961901522957402,0.970340064407609,0.977605950579158,0.983723387657298,0.988715920154835,0.991572226011452,0.995417274918485,0.999210827638309,1.00092673446366,1.00161307315623,1.00329068200272,1.00295889381171,1.00263140525139,1.00034620841985,0.997115558895543,0.993925976947277,0.988851932901536,0.982885244020574,0.351415775036188
"D24","NCGC00371904-01",0.169350878084303,"04","24",178948.752292867,329.829872119808,0.94069283659242,308.132567899351,17187.8718934773,0.0447302063635317,0.0384453651913892,0.0322008612800287,0.0334897534999542,0.0332765156951489,0.0330646334393556,0.0417607564110946,0.0518817027553012,0.0678393033640838,0.0895786016888086,0.114113597279822,0.142879424518191,0.178750118847095,0.210041734143106,0.248378697256022,0.289366035135123,0.330101619384992,0.370587762396801,0.417977103161793,0.463652305880625,0.513314546794736,0.562676364013767,0.613153296539485,0.659100992433326,0.704773234640276,0.744571874846679,0.779945398703496,0.808149573147562,0.833411242740687,0.854372862301791,0.871072416497343,0.88767391529188,0.901435291754222,0.916483797793847,0.928717751509937,0.938161654636231,0.950262090397712,0.95823766452103,0.967515143077771,0.975395471064135,0.981890637255276,0.988348753278904,0.993437675974899,0.995840373785248,0.996904559186769,0.999283929482909,1.00033244644632,1.00137508301814,1.00241188852849,1.00344291175726,1.00316538360051,1.00159019006609,1.00002370853176,0.994589750478104,0.990474166472154,0.983811254108119,0.975903352302856,0.318687873271919
"E01","DMSO",0,"05","01",178478.742384586,331.658146840508,0.942099846667984,309.6737086753,18032.0970996919,0.0337409867454324,0.0254960227379115,0.017143461141801,0.017712241621763,0.0182885428897698,0.0261935303594316,0.0323619270036188,0.0423234253532646,0.0542877601965926,0.0720566340721363,0.0881769096924385,0.106427060686754,0.128771376878424,0.155296199329526,0.188037181233122,0.215362795141686,0.254929831265857,0.285123682054561,0.329782727504606,0.377115600781567,0.423115145787305,0.471848319905972,0.525440413075774,0.577763587027389,0.626693645489158,0.672152439421127,0.711931788319098,0.750187249192655,0.778238691135471,0.806734492809369,0.826903066137392,0.847396269998684,0.868222005794606,0.887138999439407,0.901832041294945,0.914482601877223,0.929651342217177,0.940425581805489,0.949038240871808,0.960164595920687,0.969097971265435,0.975780785992916,0.982581613736265,0.98705378925664,0.994078198276837,1.0012300277994,1.00096151378832,1.00576871694374,1.00810153639886,1.00789011085379,1.00767466793315,1.00745509203517,1.00190456073207,0.996245467476046,0.9850426804046,0.973616408714917,0.956418529066403,0.342029408484013
"E02","DMSO",0,"05","02",168881.682836066,331.089853549161,0.942151705184172,308.019789170887,16801.8978537795,0.0410753727589531,0.0337930741813414,0.0292762015922212,0.024724241485726,0.0258243475332163,0.0326428940586076,0.0380819655527821,0.0521962785739702,0.0678668237369379,0.0865623305357913,0.109774984675072,0.136097318916109,0.156760842419523,0.184959387913325,0.216345924678695,0.246502583999458,0.282872711034453,0.322537240227139,0.362528949181916,0.405872344249259,0.451092739640885,0.50125931860764,0.550317426451412,0.602860039049433,0.646594130459118,0.687602287347214,0.725849630880308,0.758176742871767,0.78136984095301,0.806338810586842,0.829942161827747,0.847394443177727,0.86819181467375,0.885965705010852,0.900676061576927,0.912282121176343,0.92886538984391,0.939069602177567,0.94936555293314,0.95975448482383,0.968583587878852,0.974169927535677,0.98314584545928,0.987173632756554,0.989553993867459,0.997033828462362,0.997782013045893,1.001953840693,1.00101586816077,1.00351797167706,1.00257851758391,1.00163009338043,0.99717398877278,0.992674926144671,0.986366045395018,0.978220921091643,0.969996123541083,0.350347249376124
