"well","val_t_310.15","val_t_311.15","val_t_312.15","val_t_313.15","val_t_314.15","val_t_315.15","val_t_316.15","val_t_317.15","val_t_318.15","val_t_319.15","val_t_320.15","val_t_321.15","val_t_322.15","val_t_323.15","val_t_324.15","val_t_325.15","val_t_326.15","val_t_327.15","val_t_328.15","val_t_329.15","val_t_330.15","val_t_331.15","val_t_332.15","val_t_333.15","val_t_334.15","val_t_335.15","val_t_336.15","val_t_337.15","val_t_338.15","val_t_339.15","val_t_340.15","val_t_341.15","val_t_342.15","val_t_343.15","val_t_344.15","val_t_345.15","val_t_346.15","val_t_347.15","val_t_348.15","val_t_349.15","val_t_350.15","val_t_351.15","val_t_352.15","val_t_353.15","val_t_354.15","val_t_355.15","val_t_356.15","val_t_357.15","val_t_358.15","val_t_359.15","val_t_360.15","val_t_361.15","val_t_362.15","val_t_363.15","val_t_364.15","val_t_365.15","val_t_366.15","val_t_367.15","row","col"
"B23",0.0446157491429614,0.0300241378632606,0.0238053861808671,0.0215956730857258,0.0230676699648396,0.0296622742078624,0.0376052442041952,0.0385633031493573,0.0507155807387475,0.0622856191041369,0.0763757859689962,0.0943090030265846,0.114365269337999,0.14212678496158,0.17149998835541,0.20649492861385,0.245423279827164,0.285417139446578,0.326413513370058,0.369618776080901,0.418628860172016,0.471902293088906,0.522034221749084,0.572715000612283,0.627374840088146,0.668810406986642,0.713290510520781,0.746425002231675,0.776314235489778,0.806294989820363,0.829063220334773,0.850090627427993,0.868447279284189,0.887240720812806,0.903510379902187,0.918333863933175,0.932726076969965,0.942952990267554,0.955665427019257,0.961639531976636,0.970147750050603,0.976650699936332,0.982104255013244,0.986549979177678,0.990027269938776,0.993415104935202,0.995885973102848,0.997474371413219,0.999023425298183,0.999734154481039,0.999636953878915,0.999542074672408,0.99867734631271,0.997069704419431,0.99474484252726,0.992472973019055,0.990252304466634,0.986622981584176,"02","23"
"B24",0.0394521534705904,0.0332891618663877,0.0356422777805391,0.0320293414509926,0.0320053719488846,0.0354495353692412,0.0331020660385806,0.0409805455251528,0.0464515155461899,0.0584422013089629,0.0690835992839962,0.083832989243838,0.101490461444122,0.120905533470355,0.137825148101294,0.163756425641674,0.191227327697152,0.223248201471153,0.255650560688432,0.286425471335706,0.323534405804397,0.358957300241181,0.395653846891537,0.428780316120198,0.467010222577153,0.500763402938343,0.536709704734317,0.570154955204801,0.602084806156688,0.634360650791197,0.665168154427844,0.696335141237415,0.726965251993863,0.757951736058546,0.786669394390394,0.813175373871432,0.83923997309487,0.858920999620528,0.878279663709124,0.893140671155917,0.906932298965061,0.917210425263058,0.928958996126484,0.937281498075882,0.943062139726831,0.95114647772746,0.956731690529202,0.961446122178077,0.966868812166386,0.970662472061461,0.973631549312588,0.975794353742733,0.978682096441173,0.979274113340994,0.980603317877289,0.981173011668025,0.980264342428151,0.979368552526161,"02","24"
"C01",0.044079119255203,0.0380102379892315,0.0287887631853288,0.0299484393303246,0.0261585935027532,0.0305293160130978,0.0347324688525756,0.0495729321459111,0.0623517017219446,0.0776397716842984,0.0967629423144211,0.119519952455102,0.144313746966197,0.173812669928188,0.196879903772094,0.22991685856572,0.267166684152448,0.305833189430949,0.345850139372179,0.385897150126662,0.432168850821642,0.480724967057037,0.529059280909137,0.577181412810381,0.625100434755056,0.669368505259391,0.706728888894858,0.739706100659743,0.769582969839797,0.795392413126922,0.818371138243817,0.840754297561831,0.86046683387832,0.878645657925798,0.894325376957462,0.909618734394122,0.924539836853065,0.936144432251584,0.946499093079305,0.955647848670105,0.962681116382434,0.970493659070205,0.977198996118516,0.980995274681416,0.985616700852985,0.988337983584499,0.992779456679399,0.992725223014996,0.995284320191582,0.996066482087062,0.997684994587182,0.997582507401525,0.997482108253497,0.995730086225872,0.994013046556456,0.991519473875096,0.989074715317223,0.985087819627951,"03","01"
"C02",0.044820809061668,0.0374466958581525,0.0347427368710001,0.0332122607661419,0.0306107882411684,0.0335236589915114,0.0406981402051739,0.0487942525979899,0.0567252799841713,0.0697354411087368,0.0814482433684099,0.0960106379780428,0.114355933045322,0.134359668294746,0.155974042789286,0.180141090356666,0.207767324581193,0.238755835148307,0.268210339527438,0.299980168575892,0.332115945778425,0.366477087077427,0.39929878665953,0.433376242180175,0.467766360233361,0.500656662974382,0.532980302671224,0.564751798701072,0.597743665970417,0.629309579661653,0.660349763518654,0.692592161910685,0.724306360780975,0.754661707728433,0.782017598928076,0.80810605120926,0.831310309647237,0.852515436022668,0.868525862587895,0.882679590735176,0.896615710101126,0.908755107868781,0.919138592600282,0.927805746308764,0.935569295454516,0.943217900717235,0.950754096055613,0.954393443285444,0.96098765741136,0.963754604741202,0.968705527484408,0.972114453244269,0.974744667265198,0.976612496547747,0.977733814829593,0.978839675624493,0.978508958863057,0.978888625772791,"03","02"
"C03",0.0406131815007682,0.0322587929677825,0.022589420206316,0.0231925169669759,0.0205524030815092,0.0290529684079687,0.034123715714648,0.0420234417239335,0.0525885677405424,0.0700385295819903,0.0811214213878827,0.0946080190634769,0.114505292245852,0.143184007998044,0.168209735190754,0.20154444527491,0.238912140404216,0.277583202088434,0.321229437878032,0.367163095514308,0.415276755544095,0.466657053404034,0.518816423329993,0.569416070976981,0.620794837186149,0.666207916637856,0.705911410063601,0.737973125473773,0.768070987149089,0.793114549533235,0.817480186053121,0.840166195553338,0.860223679353594,0.87975939601536,0.896814984609602,0.912461456086239,0.929645117428724,0.94164118474362,0.952403341180102,0.961976248941147,0.969483968851287,0.975907141634029,0.983077817330061,0.987423155181226,0.990792936461222,0.994086892548578,0.996450393824284,0.997066425211801,0.998507550291486,0.999088169138538,0.999656418983692,0.999400699876943,0.999150314758271,0.994928954898438,0.993155161584982,0.990638100458132,0.987400095695241,0.983462586321524,"03","03"
"C04",0.036943773749094,0.0337675527776058,0.0271881832029224,0.028725588859993,0.0257039510784959,0.0283509025129519,0.0331798592976913,0.0434478863526558,0.0502583089232054,0.0591265932873074,0.0710784246541557,0.0871058052375873,0.106049920660366,0.12363730671656,0.144069687572994,0.167279220000395,0.193200200858289,0.220751171208876,0.25090407695809,0.280592393224019,0.313804649964294,0.347499867966623,0.382646629554464,0.416295874306901,0.450410849000546,0.484981265392426,0.520947989098951,0.55356085740458,0.586640967368324,0.619247843538434,0.652315409736835,0.683999267364118,0.719793899994124,0.750567868195648,0.780916794834298,0.807280784439345,0.831513436608132,0.851017747078221,0.869385737116024,0.884035148059702,0.898490275547557,0.909327366955547,0.91917132558626,0.929733033443389,0.93679712126778,0.944605428945705,0.951484569470776,0.956627889828886,0.961706434693282,0.965907419377273,0.970056154474327,0.972545730378296,0.976602724890618,0.977433691442008,0.979043878489624,0.97906555419733,0.979086970011495,0.978332936960766,"03","04"
"C05",0.037485280608692,0.0310372137359726,0.0232649859250777,0.023457243502836,0.0206258348543647,0.0267848706869391,0.0327301597924893,0.0413350293095327,0.0468368997902156,0.061845163508887,0.0763663775070484,0.0904238719104435,0.111951898806352,0.134112052241895,0.158153981038942,0.185252313027148,0.217752935309517,0.256642351944407,0.300440204190633,0.345373905058763,0.394910224737064,0.445393094305183,0.496783946913554,0.547921926101126,0.598817062641474,0.645098818207581,0.686945477868142,0.723459098171229,0.751679327292801,0.778158868832582,0.803989634859862,0.826148683926565,0.847777797856228,0.867904262136542,0.886580721710138,0.903857390704671,0.919782191131589,0.933454130349459,0.945884803202666,0.955263579942912,0.964437645352158,0.97160189271275,0.977716912434812,0.982815967823883,0.98780838108475,0.990960723760192,0.994907963727551,0.995372118143828,0.998353619840201,0.997940456045214,1.0008380120457,0.999591090087893,0.99917794579644,0.996366777565455,0.995197599200537,0.990902624748159,0.988246700745491,0.984094789436241,"03","05"
"C06",0.0444303133041309,0.0402432122326008,0.0339413949429104,0.0331178920725658,0.032305479144752,0.036824668510792,0.0412838075749581,0.0488343855791252,0.0573291631321515,0.0677861076322074,0.081196833630388,0.0964812697259439,0.11563660812162,0.137579023962182,0.157237132692168,0.183630810040867,0.208704400895333,0.235437676401773,0.270653154639053,0.298626653964144,0.331095678956937,0.362211083851618,0.394863768571098,0.427126601816616,0.460894851459887,0.494264687318589,0.527243119052552,0.558909343806012,0.588363909007495,0.619312879669041,0.652642268134783,0.683778848316274,0.717266749061235,0.744103290104117,0.774204257833096,0.800424630090519,0.825473095053257,0.844109765524568,0.863413953642515,0.87817280837195,0.8919093961862,0.902924962765242,0.913822408469185,0.922906632425168,0.931894478924205,0.939108391870911,0.946246573549786,0.951648663385892,0.957821089574218,0.961463160815151,0.966703704726817,0.970263087248503,0.97216697320826,0.974857117098368,0.975917200839659,0.976169196426548,0.976418678510488,0.975876137766964,"03","06"
"C07",0.0531532679440718,0.0480820628612891,0.0385018799965627,0.0355313213708984,0.0311797653866596,0.0403240351957793,0.0447410687036187,0.0574842837150456,0.0711033434611338,0.0923561421784277,0.115456779007864,0.141610118406849,0.16807384999456,0.20114208390846,0.230542313640926,0.268645371385616,0.304229509355487,0.344480295022306,0.385693774220025,0.424410368583865,0.473059076502448,0.519053193505766,0.563601572567373,0.611039011334363,0.654929457239106,0.694397724573039,0.729639984977968,0.760840976046949,0.788174822415139,0.812782070361894,0.832851613081906,0.854267279729884,0.872291702366875,0.888909117831935,0.904175339673759,0.917243428809277,0.930863076784652,0.940628487181604,0.951880493598978,0.959432599445105,0.965954946019856,0.972319418484406,0.977707162104944,0.982152801530363,0.985689343948962,0.989144236653093,0.991733394321926,0.99348612179162,0.99519973774644,0.994593038359894,0.997009698831985,0.997140963966852,0.996532970852826,0.995209156462809,0.993913029061677,0.991930139610028,0.989987871824819,0.987385871097717,"03","07"
"C08",0.0371213605816678,0.0345219663890156,0.0308917743035811,0.0316160406135705,0.0280831489698982,0.0298710759514226,0.0337072195781827,0.0415968410266746,0.0503627187896397,0.0620055960982464,0.0734377115017479,0.0886415966792654,0.107516656526351,0.125082375113719,0.146213873310941,0.170818520391433,0.196903788754572,0.224431870058147,0.257108140162219,0.285526861980859,0.320833426025468,0.354646358418025,0.388812096155844,0.421526871160783,0.456387202242645,0.489808625853027,0.524454196856789,0.556817368751585,0.590402105678251,0.622612088523725,0.655177815444269,0.688934154470828,0.721344279214739,0.753268799719415,0.783894368663365,0.809977361722167,0.834053935503266,0.852943088756406,0.869958694098424,0.885935683594349,0.899318277519598,0.91094489016971,0.921630398711165,0.930621996675816,0.937187718880174,0.945186908166732,0.952320218528952,0.956350665998729,0.961819767303423,0.966474218097666,0.970330259021262,0.9734037018721,0.976436832966383,0.97726398015913,0.978797897550089,0.978886355550999,0.978973682980455,0.97835609031653,"03","08"
"C09",0.0476691401768312,0.0398235641113571,0.0390219290836567,0.0366304047988285,0.0311682152314462,0.0352782231932076,0.0376874935462459,0.050407953914618,0.0625938330922123,0.0814109534100779,0.103662561005668,0.127774824659109,0.153639546515854,0.183792877469013,0.215407811220107,0.249673796318989,0.288941623663851,0.324371869928586,0.366997073091007,0.406984169682079,0.452608574569744,0.502447138036717,0.550667313521859,0.596239196870646,0.642557902975591,0.68314965033837,0.720390021928007,0.753389052426871,0.782334993827636,0.806394522440038,0.828766514425514,0.85050465254194,0.86873075389783,0.885499782566266,0.900871137862808,0.914901033742254,0.929476732717661,0.940051662627414,0.95035400899693,0.959512170170346,0.966698348865238,0.971985952696886,0.977993519444986,0.983016317873466,0.986260441424899,0.989427863024105,0.992521271125829,0.993141672598446,0.995330667660523,0.995905350855503,0.998014631236483,0.997016654713211,0.996797288441243,0.995834016343252,0.994891329098587,0.991770128643988,0.989439380708561,0.986439251830527,"03","09"
"C10",0.0364391957218092,0.0354430436493897,0.0322435717008937,0.0335099765339735,0.0303922725377867,0.0305728322526518,0.0339564202784961,0.0393927873304215,0.0478724286676155,0.0572322599861187,0.0705354411175012,0.0856338185952398,0.103488867807135,0.124026015751215,0.145188515340442,0.168927008398729,0.195173645063578,0.224829445329494,0.2578061637652,0.289268715051018,0.323023285518314,0.358078051408473,0.392548075374096,0.425529325920614,0.459791461141215,0.4925924337867,0.527552825208187,0.560175146342992,0.594043358178787,0.6256275627264,0.659322677653326,0.690771910002864,0.725156530157868,0.757319047692563,0.787310003899238,0.815178418867504,0.838483763839564,0.856504303426693,0.874259636655881,0.890944388498184,0.902555328227902,0.913999081690421,0.924485442487273,0.933246637611871,0.941884347136029,0.948069783294062,0.954940976078539,0.959418126568544,0.96383390345636,0.968189560132072,0.972486316087052,0.974487923073169,0.977203660056776,0.978411549362016,0.979603534740409,0.979327327561933,0.978333128875933,0.977351766987048,"03","10"
"C11",0.0503967232677686,0.0416154643911522,0.0365238537340101,0.0332671793671181,0.0301527532362622,0.0364046022851547,0.0423948053352807,0.0510910014687129,0.0637762761997858,0.0816326620262508,0.100189747306986,0.124863510910413,0.152635617117062,0.179393932057012,0.214227202315665,0.249101580829147,0.286506809470995,0.325088993770173,0.367197597607131,0.410289688915995,0.457813356387936,0.504969977757918,0.550648071134595,0.598250065643914,0.644404940480719,0.685943566803219,0.724132378146946,0.753883967306715,0.781751234612566,0.805779782594061,0.82813594661075,0.849877834174071,0.868103097084125,0.88584097927213,0.901210724466453,0.917117808879697,0.929839115347687,0.941323648678442,0.951617910741084,0.960766101007397,0.967929926623535,0.973181294752654,0.979166632406057,0.984161604746566,0.986522276182323,0.990487774591898,0.992722603814695,0.994096166247001,0.99624102804218,0.996752515685425,0.998821702806241,0.996966448262018,0.996686145668268,0.995652161621334,0.99388810064376,0.991416591749794,0.988995630847907,0.985894843591807,"03","11"
"C12",0.0416544323199259,0.0381658284508556,0.0315466016226127,0.0303305403552378,0.0301829924291159,0.0331464326445892,0.038108622605246,0.0460322640715501,0.0548211417613141,0.0654511342634959,0.0788635602935386,0.0930221057563079,0.110826271067627,0.132181731748878,0.152215632176183,0.176651045614822,0.205376962278656,0.231759046247834,0.264177943049841,0.295148021238079,0.329253037132625,0.363710089035927,0.396720484367076,0.430094707505939,0.464705178801929,0.498774647298124,0.533183052973295,0.565340534085528,0.597860977704326,0.62904086466975,0.659751702436661,0.691673950860567,0.725609469645958,0.756577669457435,0.786276925023579,0.811491767195721,0.834733811008932,0.854446986646116,0.871499913112167,0.885948812918616,0.900195558571581,0.910359500914756,0.920383201936994,0.929503219026685,0.937738001073019,0.944349532186761,0.950872287723281,0.955816277722011,0.961435704180828,0.96550903513352,0.970260355321043,0.972770440519432,0.976691755777139,0.977694037806494,0.979396164156239,0.979660528310862,0.979217916288868,0.978780838670028,"03","12"
"C13",0.0515652754473774,0.0435411295267268,0.0280163077026533,0.0270660074191318,0.0276635107042638,0.0341210896658499,0.04173931574961,0.0560819055229341,0.0712103008221884,0.088428779309031,0.108937824250976,0.129946111893492,0.155248535730259,0.184603235711265,0.216558638140626,0.252178893622996,0.290084684686193,0.326666577320455,0.365422541217221,0.408490475268411,0.455655725074075,0.502368517796058,0.551860116352971,0.596628375645796,0.644149476820042,0.683069793388698,0.722825886326646,0.754467809136681,0.783231105199458,0.807317051682803,0.82976939805124,0.8506569140551,0.870044562855033,0.887084565155952,0.900974804728629,0.914495936660428,0.928535911111084,0.939626078371057,0.949581730806985,0.957605435105058,0.9662591089121,0.971421045004859,0.977267210100758,0.982172949037671,0.986171743278081,0.990076739453384,0.991574660952591,0.993038251610165,0.995978043252005,0.995867055593315,0.997234448690343,0.997112126537239,0.997714420002369,0.995446905735338,0.993934147501991,0.992453148587647,0.98961898987959,0.98684310888445,"03","13"
"C14",0.0369487108994594,0.0341110008593177,0.028148631747429,0.0254445114396311,0.0259092568292767,0.029456724564322,0.0339616081120386,0.0424344657482923,0.0497547220187271,0.0609243187123157,0.0758431497766188,0.0895283007949334,0.106855922341999,0.12293000693946,0.143498185114575,0.167503666800167,0.191113533745316,0.218984130899162,0.249168248629433,0.279781309756071,0.311720137837562,0.348552896726116,0.380343021638346,0.415181363513837,0.451239150022907,0.483254538043078,0.514782473163414,0.549270466620573,0.58068321487807,0.612474692168796,0.645476579239005,0.677160504286313,0.713350152084603,0.745729231102491,0.776827658527571,0.804242361345254,0.828051518249083,0.848331111252027,0.86594819713328,0.881745807469612,0.895761493901863,0.907254845613851,0.919363868674957,0.927477339267218,0.934720834527695,0.942624246900609,0.948920684573281,0.954388129317754,0.959784270976931,0.964373825937142,0.968904297249054,0.971922325433413,0.974901994835595,0.975689847033057,0.977181367128461,0.977945178868046,0.977994811960827,0.977343462785291,"03","14"
"C15",0.0416094179716957,0.0358379668229408,0.0285924556395153,0.0267218408498353,0.0315430341139801,0.0280689520796875,0.0326699851114082,0.0448703419197165,0.0566006941595934,0.073876488882038,0.0919808724015922,0.109425906584981,0.137581946101408,0.159180681666481,0.188241214624957,0.221694139567112,0.260641810329154,0.298310745454713,0.339881181263173,0.383907851967936,0.43027547007646,0.47887585190156,0.529607378707766,0.577638669246132,0.627755105124107,0.670669119642096,0.708956073450493,0.741694529786004,0.77242087747553,0.79687176013459,0.82173289198113,0.843815259161954,0.863228671258359,0.881107257406018,0.897510113083689,0.912493338405533,0.928092952344429,0.939390543796671,0.950412301364597,0.95925721574959,0.966947217578668,0.972590118674619,0.979023791889071,0.984397900111295,0.987847446168675,0.991219401024185,0.993635244569592,0.994255108683281,0.996585358831648,0.998012790410492,0.999409823910468,0.997438645474516,0.997986543199459,0.996070728611725,0.994194045859461,0.99155436812715,0.988174604529081,0.984861822711936,"03","15"
"C16",0.0420883942940942,0.0384041245624981,0.0312956793594172,0.0336019491727038,0.0358559372111638,0.0380594013452986,0.0379779964439589,0.040109890122389,0.0487581538187101,0.0604669849947765,0.0751389388149617,0.0905620465676727,0.106712889487129,0.127719082761223,0.149324513462915,0.177610694658228,0.205332420100381,0.234499456573293,0.267042929656132,0.297978654480133,0.333159919641267,0.36863113333637,0.400585655742245,0.434766417993231,0.472043772289204,0.504944423487722,0.539993555340573,0.571691675233262,0.603723732678329,0.635189975763684,0.66787147370553,0.698234825506834,0.730679406417592,0.759988929781338,0.789655850851398,0.814594762547595,0.83911880228071,0.859077685546437,0.878709975306728,0.892293389697185,0.905658112904209,0.91639279248766,0.926957383545899,0.935770161995844,0.942872114021708,0.949083553390467,0.955974199015038,0.960453726529289,0.964102612135909,0.968453879060103,0.973491828661937,0.974725462330617,0.977421953766472,0.978608967575519,0.979778806241325,0.979482782129975,0.978471618215489,0.977474774239366,"03","16"
"C17",0.0449072947781147,0.0409542527838327,0.0303758830119024,0.0285991710441903,0.0252753547293631,0.0284605704704427,0.0424080317947454,0.0481498467026571,0.0641076604525621,0.0794241466419058,0.0970056988776978,0.118127586850929,0.142588521462534,0.170202189104872,0.204784355346912,0.238126238130869,0.271576034205647,0.310169914107033,0.353645267994718,0.395665743688962,0.439897814094937,0.488591689933901,0.538054006919739,0.587106770050699,0.63352052844249,0.674094315786248,0.716724284063386,0.748426107918221,0.776029447585152,0.799710544204548,0.825809026864764,0.846107403635635,0.865847864003301,0.8830790044273,0.898875358198048,0.914254728762734,0.929233411967094,0.939145484792166,0.949730259347979,0.95822403423132,0.966507475895937,0.971916883105754,0.97807528672273,0.98234822702398,0.986520348748423,0.990595178462171,0.992897764989963,0.993488687528509,0.995706796084126,0.997064371849968,0.997589857508559,0.997310455936341,0.997037078225565,0.995993021178788,0.994202682405621,0.992449733908588,0.989228143801903,0.98607245850957,"03","17"
"C18",0.0360278598898719,0.0335751586620631,0.0300357362965028,0.028816980980604,0.0253948062961219,0.0319654801330009,0.0340399317555191,0.0393193942740332,0.0444982547972872,0.0570079273978542,0.0682323794933788,0.081332016623478,0.0972872122819751,0.116020057436176,0.136442049208049,0.158507925387842,0.183169485938469,0.214305293862154,0.244899408867459,0.279814371760876,0.312209452002409,0.349774846781081,0.383872913848777,0.419277218610678,0.455955363605343,0.490188021172888,0.52477835704354,0.558810592589429,0.590498401389628,0.623468496061041,0.655033515594004,0.687862697833789,0.721054683175854,0.752870613994945,0.783342013238215,0.811647320999552,0.836989693855982,0.856917272432199,0.874049978960449,0.889276541227804,0.903459730695913,0.914992102676889,0.925549289125879,0.934348773736178,0.941427965718496,0.948407420858668,0.955289232161339,0.958951051724022,0.964889470306321,0.969205731703206,0.973463251436827,0.975383283808514,0.978032413494083,0.979146525445264,0.980245876783655,0.981330758918787,0.979460911281542,0.979076076413364,"03","18"
"C19",0.0385692388367103,0.0349167314952005,0.0247602473752847,0.0247783819042103,0.0247958241409866,0.0279502826087137,0.034068727694548,0.0399662496721536,0.0515960862109457,0.0642801189943357,0.0837021579961274,0.10670116256747,0.126164511172677,0.150451339123623,0.18201475776387,0.213903669758283,0.250005381216826,0.285002892846557,0.323992646041268,0.368039832563691,0.414473120420269,0.465603530284337,0.51647110356137,0.567086885380947,0.617461310558638,0.663039044923477,0.704013529907879,0.738345897888405,0.76739347839169,0.793525755869888,0.817922803391926,0.838540102889443,0.859686389817995,0.878254809052049,0.895355854693244,0.91003787959155,0.92734955063823,0.938370282358274,0.949135874472446,0.958696623840307,0.96614580526573,0.972491302078291,0.979623046843652,0.984765695880674,0.988890428617989,0.992029944005557,0.995102937059632,0.995477262673611,0.997581760193848,0.997922946055476,0.99825719652729,0.997741980667525,0.998071374714871,0.995915921641042,0.993802571447592,0.991730102460599,0.988092589381187,0.984524105990598,"03","19"
"C20",0.043496350361731,0.0396800027784276,0.0359329622150829,0.0344841380089634,0.0330611559577505,0.034950344405411,0.0400646392959286,0.048320001501791,0.0553658213710599,0.0686408535127347,0.079592540200604,0.0955627987957629,0.111267171677714,0.133875394007138,0.156113380447778,0.178996837096016,0.208501616241853,0.237534804643077,0.267090360350376,0.299105978231062,0.33062185473458,0.362609509667975,0.398868198160758,0.428902249694405,0.462234141788345,0.495065287150939,0.527406885769093,0.559269806094425,0.589754048097871,0.62069759150873,0.652090460820335,0.683032052156493,0.714416584210624,0.744478062104486,0.774116522433882,0.800742781066909,0.826999560890842,0.846915922591754,0.864014984716594,0.87919666527977,0.895010151292719,0.905624516048745,0.917748752144336,0.926431842019731,0.934185994441067,0.941838870614199,0.948588231601509,0.952853498167116,0.957858035238572,0.962010016760728,0.966893351373589,0.970157428020224,0.972606659945033,0.974256218458119,0.975885428222963,0.976734822456633,0.976063443426036,0.974649557987108,"03","20"
"C21",0.0472775502806898,0.0389512498534678,0.0292008249224142,0.0287175471686845,0.0265283500948867,0.0295033119779323,0.0389711696737445,0.0512899174098993,0.0646992432506193,0.0791344337385739,0.0975880748270342,0.122824994276828,0.144181189142696,0.176292251458963,0.20866361141386,0.241281461883757,0.275500003707242,0.312580933318481,0.352380067370425,0.394762746287446,0.439603060695064,0.488040936674904,0.536192579260204,0.585290107968226,0.634090011121577,0.676694736456125,0.715708780584391,0.750141562591449,0.776797055388502,0.800466631335592,0.825673828436838,0.845848467323762,0.865474563696526,0.881408157525204,0.897961365734549,0.912026586045818,0.927758145130797,0.939082761416269,0.949133668766666,0.957958300862986,0.965601764986928,0.971153904332474,0.976573149417478,0.981864215187031,0.986111936544611,0.989352474912941,0.991620339701981,0.993836986440794,0.996004130838091,0.996385649208666,0.998477617126657,0.99797406090965,0.99748126935765,0.995334648931065,0.994056374837825,0.992804577764575,0.989158832052284,0.985587068635253,"03","21"
"C22",0.0437178382958303,0.0435867560259608,0.0363451811175662,0.036288374520683,0.033907328538028,0.0384811575927826,0.0418278305317857,0.0485018406450126,0.0550520175820656,0.0703556232108729,0.0842813224064787,0.101223254026103,0.123259401839528,0.143834911267464,0.16298829098417,0.189166725889579,0.212808644545131,0.243278451499092,0.273230901820555,0.303694914819019,0.335665052465817,0.369103908011982,0.403975303270644,0.436313193045937,0.468128620573505,0.499434146014147,0.53311990004477,0.565322535467626,0.596076869905123,0.624479662463427,0.655234057070009,0.686440815481077,0.717173992015205,0.744718027176949,0.774556194667031,0.802161089770448,0.825804700079031,0.847338260584308,0.865931934772322,0.880779802390464,0.895415239484955,0.906414309956028,0.916407164166781,0.92626005296846,0.935136663514308,0.94055691336461,0.948385966944826,0.951997943766538,0.958827116418897,0.961509337263987,0.966572595316163,0.969167874779312,0.971728958661182,0.972676921076,0.975181881705709,0.976095288683435,0.975447790000189,0.974808550737532,"03","22"
"C23",0.0380859720947455,0.0353732984538375,0.0206640625301347,0.0263968735432283,0.0222274237264615,0.029540538204081,0.0328448695990133,0.0395999935013128,0.0460629428161424,0.0591414557613368,0.0750509324547535,0.100228259397339,0.119544953271545,0.147634767219224,0.17776407860618,0.208289766152415,0.246690029233524,0.285172864096596,0.329520590794395,0.370897382711718,0.417838283494975,0.470061520100687,0.523252167879344,0.573377137698667,0.62319863671339,0.667584862362683,0.708056162476476,0.746039669663222,0.776734925964296,0.805307165587922,0.828272870460014,0.851750277271724,0.871084191447998,0.887591174872351,0.904767422333641,0.919252855246339,0.933348057298276,0.942743151021509,0.952958960435307,0.961856890394481,0.969487472876976,0.975898689039388,0.982150104847467,0.987246125842296,0.990239581228756,0.993161113412227,0.996013283750464,0.995935035931772,0.997745465278404,0.997649156019716,1.00032117375757,0.998374728622838,0.999176260577371,0.997285030101996,0.995434806214159,0.992751666196361,0.989262124689729,0.985845861839301,"03","23"
"C24",0.0444183918160879,0.0395185660734714,0.033459413653656,0.0337620967660464,0.0340586574218333,0.0367945228210439,0.0382656446193292,0.0480982229567231,0.0541787424472234,0.0671954403055733,0.0822925746358838,0.097104524732549,0.112781840190693,0.133828268671456,0.1544880856154,0.17921724346534,0.206804311554469,0.237172654115427,0.269166539129221,0.298453894271715,0.330420288774341,0.367103971698749,0.400025556232639,0.435496335797992,0.470370347772395,0.501606603111732,0.536366884900065,0.570556747917844,0.602202576216298,0.63235172947091,0.663973729097352,0.69315312552755,0.725722319769972,0.753007555439194,0.779869358360702,0.806317509361742,0.829562413404037,0.849676939808953,0.869488710684349,0.884443921804858,0.89917737114158,0.910099186880103,0.920861416029412,0.930581875158453,0.938403790011048,0.945240872045767,0.952847684616207,0.95604383549776,0.961759232380201,0.964849015200316,0.969581871014388,0.972575667039591,0.975528696858169,0.975964494984325,0.978034873670946,0.979262879634628,0.978046572836119,0.977650298949295,"03","24"
"D01",0.0427937196554757,0.0387153737249223,0.0365443935463251,0.032817631336916,0.0292684411954898,0.0322220781862823,0.0334929989023266,0.0483329950215443,0.0595653690255147,0.0790164898020681,0.100495283975495,0.123877544004154,0.150411486439337,0.182583133615756,0.212206752389861,0.247138583138622,0.285822076250799,0.325575374655912,0.366341141395235,0.410456236103606,0.455398398625392,0.502280113369537,0.553274973799687,0.601480489604723,0.649229020848754,0.690055004996929,0.727476028914528,0.762697246662306,0.790658404201066,0.816767937263047,0.840105874835664,0.859805597164314,0.877969205641817,0.893702278959637,0.908998168504288,0.922941788973213,0.931906201725102,0.943355986746636,0.954504361077707,0.960940214411401,0.968084219345378,0.974185135242918,0.980984869428499,0.98425315529499,0.988272319736141,0.99137400022419,0.995212643819915,0.994954475136846,0.997078230408485,0.996804548592469,0.998858993166275,0.998571448983813,0.998290296472788,0.997266879220832,0.994785100067831,0.993089052709276,0.989979995938529,0.986219486743473,"04","01"
