Parameters,kN_fit,bN_fit,kU_fit,bU_fit,dHm_fit,Tm_fit,T_onset,dG_std,dCp_component
B5,1.280291529216805,398.09712975903227,0.4397264865515072,159.08129743804457,6262.86920275855,0.29671742850957333,149.20114617200457,8427.309028289574,0.39920884281777735
B6,1.4212715244912622,441.3433809940197,0.45358565647598814,164.1694123276507,6663.4497475716535,0.3469975153565865,158.50874996558932,8969.835057479942,0.46702938176683984
B7,1.2223615796870841,379.39142589493486,0.3707764794311337,134.0833666075559,6648.9696314109415,0.3641559336896426,158.18447950214767,8948.983290381455,0.4900403253928909
B8,1.1909408699525157,370.002005668017,0.3618103174820388,130.6889144086414,6576.5421099949635,0.335748477603098,156.74930464605282,8851.94100879492,0.45184133600966897
B9,1.1812045661230182,367.0108800151704,0.3594861302469707,129.82365407808302,6738.700892121246,0.34259602736715783,160.64740903812356,9069.363165890094,0.4610139558284375
C1,1.128513652274282,350.43965736472916,0.3054324667189381,110.19738013492561,6903.1886897509685,0.3665337023957565,164.63985758918767,9299.242965230684,0.4936685232131951
C10,1.278372001803579,396.8880177367072,0.399569237678395,144.55403220328782,6834.0151840251965,0.36378514338692847,162.58476614421247,9198.156662330537,0.48955227438049903
C11,1.3138720612300339,407.7480635705702,0.40550064244507716,146.67622971194322,6779.484857515151,0.3750889622993814,161.22977218778635,9122.441753879828,0.5046301053851793
C12,1.3899295311910576,431.42351260477096,0.42665329004978625,154.30649440859207,7302.517281736209,0.3981321150347529,173.72371974349727,9827.733631739831,0.5357151063675144
C2,1.5643808232326224,484.9194414457533,0.4422500326103993,160.07913012504446,6968.067301699939,0.41672151207204317,165.49314804992525,9385.314789888469,0.5611739963699781
C3,1.9526081144665408,602.989960940318,1.156056823815723,424.5997557466099,6945.730229270653,0.4335703783383427,162.46302874946278,9301.311334029919,0.5805322589104847
C4,1.7311066271439832,533.5840520661778,0.9339640897178053,342.9639668819964,6896.841162736728,0.4856268487841506,161.0554537308719,9236.660892560178,0.6502716613883414
C5,1.6172108148572373,500.654988690225,0.7526085883075717,274.9921683580514,6794.623575740808,0.39657521165102794,159.95164906603395,9121.618750143813,0.5323165777206831
C6,1.126293716952007,349.20024107871654,0.45031086109078333,163.82779663110824,5639.236600932162,0.31493170151679867,133.37949088625743,7577.720378451815,0.42312585194559554
C7,1.1106794532204878,344.7147301529376,0.3671323412115574,132.96539475139005,6074.710430915706,0.32968463053023833,144.33703120896817,8171.961544031169,0.44343382406105314
C8,1.2637257848638437,391.9345076744239,0.4038130081287376,146.25206312810263,6657.142944315111,0.3833645126525544,158.06058923655024,8955.227932971035,0.5156118878669007
C9,1.395597900649442,433.0255925655762,0.4367242692943564,158.0776136042862,6987.451522258753,0.38912464354873527,166.06626716600644,9402.817041085484,0.5235436786266234
D1,1.2021804470993231,373.3807424663003,0.37864334352055806,136.8335607543141,6824.971827043628,0.35939542641479283,162.52970520349066,9180.711359648669,0.4833666785991459
D10,1.514540116143118,470.33425049942923,0.45115568524765426,163.17103125171724,7113.821366726857,0.368651268246553,169.35389741588196,9583.602402724653,0.4965613890203135
D11,1.3653916460625797,424.43065292070037,0.4315938121742964,156.0340380157589,6676.855034708125,0.32284450466283054,159.1276676536718,8991.136809246356,0.43468458932966214
D12,1.402715184243219,436.08385863337287,0.4411222194750323,159.41944914017773,6982.864784677469,0.33536270232579574,166.48690167366985,9402.61343342224,0.45151060558129347
D2,3.067747692758656,943.485907534907,1.46445893985285,538.7593805870456,9155.279180957312,0.722806773475259,213.22008378778438,12278.469394511896,0.9691905662347986
D3,2.1242552882250814,652.4576083645474,1.3749579507969785,507.73431027048406,9136.640292788232,0.6942469736667792,211.80443359377438,12214.130981949413,0.9279394011040918
D4,2.649728184172941,816.5037740499133,1.5525966054299933,572.1263820981841,9692.672037938917,0.6491971153753234,225.8244318210619,12986.858529026993,0.8697111565197341
D5,2.904091705020497,892.3718659630147,1.5491823050716398,572.0769173558058,9124.110844448407,0.6949345956585526,211.81369720882006,12233.654974258294,0.9316137265715053
D6,1.2748174343163041,394.76091883783556,0.7142201175007207,261.42917007837116,5764.032919172784,0.3234492765438235,135.49688715539378,7724.907606529239,0.43342909225985005
D7,1.1994166375789617,371.3024426165864,0.4582922059369249,166.8338099919499,5742.435178063842,0.3559311472110637,135.56456087468683,7715.800247996576,0.4781618760400826
D8,1.326025320298366,411.7385898610219,0.44445871855150393,160.96401167459348,6238.449917283279,0.32622993369677744,148.3025397135981,8393.410171910322,0.4388528709695493
D9,1.242818474905331,385.81413684524426,0.39557818946341555,143.17892154037102,6383.705158096786,0.34088143783088964,151.8009003323979,8591.472176044172,0.4586991782543507
E1,1.0488108135276406,325.86083792386904,0.30336869852795284,109.4690162132404,6997.172460373475,0.3581990577068896,166.91708326195646,9420.072169066321,0.48215286637483146
E10,1.09929021125295,341.16614324575903,0.48366037426238007,175.84495315194525,6174.669509831803,0.3269066178522522,146.19566061881318,8286.662788087908,0.43866153826744897
E11,0.9787259005788829,304.1309682819291,0.3647989811453811,132.09886630212267,6245.483959724067,0.3132341432261563,148.53259472571304,8391.713481661933,0.4208155315448502
E12,1.3380498908681595,415.8679765826992,0.4147104944524158,149.8033880954338,7046.5776518775,0.3479925479474628,168.01334707701406,9485.01306046016,0.46834329510218153
E2,1.1833873267008306,368.0428410019279,0.3298733374469338,118.86181483305995,6729.636230103363,0.31609601619850136,160.90230802859284,9065.620406953944,0.42575535757782734
E3,1.1383595907940316,352.55263253883425,0.5171746972138824,188.9813144279013,6513.144481980456,0.37167833636891184,153.3843151680938,8750.176293474105,0.4992674393145867
E4,1.4844768264736905,458.04251823067455,0.7291325797113544,267.6113863090116,6997.368670284729,0.4683060594743683,163.70985831797063,9388.158855323105,0.6282120998917695
E5,1.7116547823580357,525.9058229530152,0.952790709843598,351.5456338329368,7864.5595287549095,0.607580778853648,182.59376173530399,10533.540971921271,0.8136322615523335
E6,1.5566722130882331,478.04173545492375,0.8790791471441126,324.5228875518858,8071.7737094119875,0.6343415093481942,187.24131786451144,10808.555318792514,0.8492684212862305
E7,1.0801075605378123,332.29840081204514,0.6573880694507128,241.9767908601196,6793.754319520203,0.5070552193209471,158.0300941127747,9084.009122677458,0.6778743587605438
E8,1.0104624152698527,311.21330561941113,0.6196440628586525,227.8170350335905,6430.867305751415,0.4607774240096826,149.84254656877658,8598.094800195364,0.6159607026459835
E9,0.7481905679945349,231.70650698246718,0.43544238580217376,159.15571033233434,5563.890363037885,0.3185937398984647,130.8619461580155,7445.911445061634,0.42630328932238065
F1,1.3801035185302732,428.76618739186557,0.4329356933624954,156.49098689785632,6829.00175000465,0.3469492556439117,162.67524574678615,9191.038273846963,0.4668809995367824
F10,1.4200551882826598,441.1536409311833,0.455011565380316,164.5544575742836,7075.227845928343,0.35968898013381895,168.46374969459424,9521.780513454809,0.4839925148839106
F11,1.351713942246044,420.11780955311735,0.45126391305053665,163.26771623141866,6688.541225735549,0.3270077973317642,159.27300150199355,9001.414510990184,0.44002364129096955
F12,1.4989668817804005,465.73916692573505,0.4654746009548317,168.26985764894923,7123.5355865598,0.35736356045719697,169.70885922145,9590.900490494294,0.48107007905006266
F2,1.2043427030190903,374.5761708408819,0.5877628423060132,213.659574031108,5781.0338587387905,0.26637026097389577,137.1643200195531,7757.89577342395,0.35741740515913417
F3,1.375732024668418,427.3566190860113,0.5442614692526103,197.55772655528966,6145.516238717296,0.30707475036010484,145.86408909829865,8260.451149093691,0.4126973341674559
F4,1.065738267979606,332.0734169829846,0.41871686213869264,151.40797540228763,5781.049994701247,0.2387478095400166,138.0112478848102,7772.486781741149,0.32095579468954033
F5,1.2651482576930082,393.8511085889914,0.43219226088236967,156.09204564471864,6319.65459745557,0.2765332379282978,150.9188602152988,8503.772108085896,0.3720588728571878
F6,1.3198142796693897,410.65482355932727,0.4483800549674662,162.00926271392484,6936.729768192657,0.31527233802785704,165.51523052014227,9333.219842325783,0.42413683153917636
F7,1.3482059770640948,419.05916335150295,0.43330636958925023,156.6402229143214,6778.1201191995915,0.33078478804222505,161.52879145086217,9123.449900108233,0.4451768935686358
F8,1.63979710955329,509.81209548041045,0.45366120408826627,163.5948547735492,6983.016362202885,0.33463605910388655,166.81632200301837,9410.626017466184,0.4509023950221446
F9,1.3599545897056367,423.17455337548165,0.4588679739538609,165.8350366859449,6862.8130455127275,0.30910711010305697,163.7431804545287,9237.274371152942,0.4160017175951957
G1,1.3509315152104864,419.0599349619424,0.36245294100226977,130.9074796526883,6893.995904227713,0.39832233160178193,164.1125057985506,9286.015978226433,0.5364236823789038
G10,0.9199469083789965,285.4955840221929,0.42504432868569314,154.5986357521,5487.498514100545,0.2911980129267759,129.8563293184522,7360.074565501117,0.3905142159940426
G11,1.2605213955788845,390.8229952044057,0.4551353177581644,165.159100905018,6496.505653675826,0.37680450899170126,153.93629032979948,8729.945390106413,0.5062601496954595
G12,1.2009104283620733,372.94604581077516,0.3932529529991393,142.29452478814363,6821.2441728323665,0.35604488836964326,162.28314286178014,9176.847766874942,0.47892411657376105
G2,1.3320403289066265,413.4253914322765,0.3956919910106022,143.0613492453252,7177.791136715555,0.3936782729255131,170.80133936543197,9662.651577680494,0.5298723869127935
G3,1.6758435574217228,515.5517004856139,0.8717717993291334,320.8737061777834,8553.178330850305,0.6494123766867098,199.13431392229742,11461.538514377533,0.8700765943073548
G4,2.8859302283742236,883.6593978043629,1.402919485844466,518.7997416570284,11085.052316593597,1.031482934132646,256.3125692714148,14862.843199857129,1.3826938106757185
G5,2.543594448314586,780.8277855461374,1.552469187631891,574.771697701654,10619.173257395885,0.800550630597686,245.83026998283395,14220.676719463358,1.0718918453535786
G6,4.38140224040002,1334.1097348201924,2.6101084249477804,973.199012141321,13681.570845919401,1.3774541912103588,313.1306097416981,18307.373952799342,1.842783091022511
G7,3.6834948751590684,1125.009166487932,2.263492257351893,841.6842113428614,11972.982935415554,1.077491883331721,275.16110284309786,16020.117263228745,1.4414383021537476
G8,2.331842210794865,716.0976464129528,1.4203564856625104,524.6077196570496,8580.358064494707,0.6599837745609165,198.92348917571218,11480.246262036584,0.882890013764397
G9,1.4402461882216082,443.84512911923713,0.7902699048823228,290.19579646113823,6501.479922542186,0.4636119310340426,151.7705318979642,8703.970970745559,0.6205632191118801
H1,1.0787492985090612,335.186486893385,0.3539510656609505,127.92865066818777,6741.787114704286,0.34340457941106667,160.58770430864206,9066.531196804812,0.4617479891612343
H10,1.5655089099407342,484.2506883069088,0.5358623707338375,195.0155560366904,6753.423254792018,0.4453580103469903,159.39306380824166,9083.331832038419,0.5988870452049557
H11,1.437564608150608,446.0023291818028,0.47255143670008015,171.2554206414849,6722.497552150408,0.3720197936078316,159.60657190584,9045.359208632188,0.5004831322571743
H12,1.4603354597812654,453.12234689303625,0.4387561246896845,158.80733432704875,6730.13425278381,0.3712789603805617,159.9909307054738,9063.069435954807,0.4998936523525004
H2,2.9526366553055974,906.0735680450885,1.0784659291970247,395.47146797302054,9465.442098794549,1.0053135435033715,220.4325658471618,12707.396050964453,1.3491556445224748
H3,2.668230885821831,820.2818260210007,1.2400651973267505,456.618875644313,9892.587787931274,0.789317779053379,230.22189044515756,13275.203713873416,1.0590027804935316
H4,3.2026364695018255,986.466074354512,1.2346797965014462,453.21181242431277,11617.762967016228,0.8917506789443196,271.53241987419483,15626.41030035958,1.1991982782211392
H5,2.6686747866594813,821.6520461286307,1.4728938219345609,543.261407313547,10081.792367671438,0.7015245012976461,234.6196908166623,13519.32429079398,0.9405778856414232
H6,3.0443936591420404,929.4899278743467,1.8936156483755098,703.8798443770073,11312.207601394024,1.0425847891234485,259.89438358208747,15128.640927600456,1.3940532874216318
H7,3.765262721601988,1154.9089065838434,2.0541390352320157,760.2883020617148,12241.926262736624,0.9851733501332941,283.3255229330093,16409.73150740483,1.320346261975608
H8,2.0083707982496204,616.4781613850272,1.2071428062323746,446.1208190100537,8087.663827895478,0.6318466063871826,187.37322559028172,10823.341505163402,0.8454274463454307
H9,1.6976940199980954,524.0447036454772,0.7377402897218174,269.95914307494826,6625.271936857226,0.45945019683622657,155.39191752801418,8893.018177652464,0.6166015070578893
