Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
310.15,953.7759471587806,1065.167586563272,986.2411772767813,1191.7710768205086,1042.3879366973638,962.2641314781796,1046.508966593652,1028.6005807353754,1054.4766077348593,1052.745129769631,1072.468639637021,1043.4385346435974,1132.101059778913,959.1482680347724,1082.7935153801327,1099.3345760149527,1122.4536379840338,1118.3784648945236,1029.1360327060859,1030.893633211307,1034.3072436339755,1113.86182255331,1029.716578105832,1087.0613070931831,978.2965489553183,1073.574588593257,1124.0473825048678,1065.4140168789704,1064.669477677086,983.7978724132423,1000.843379886553,1044.3773192482486,1081.1102274772525,1030.9452932954812,1074.4558305494313,1077.9356943785385,1066.3382994705355,1205.917454276622,1048.9575943919428,1087.9846457747806,1087.6133209695467,1098.75846937702,1030.0465688250495,1119.3372844067712,1067.4836012802962,1090.4506812598875,1095.731575704982,1120.2527471258109,896.024410614719,987.8980177715937,711.2197509138578,883.6863392152985,939.2313121689954,864.2812339478947,875.1182564197682,934.023234790324,888.8057333320854,1074.576201217655,967.2462264680609,1068.3655768019487,1117.5873921007374,1085.1171045088195,1118.35649827926,1136.4520337711876,1153.62774585853,1106.8798783663174,1070.9447123822897,1166.72364495888,1119.1973693790246,1125.448441165701,1125.1118614546,1113.208688057516,1066.947668623878,1016.9852379324731,913.7275253904573,1049.5760432619059,1035.3463415161762,1095.421260379318,1085.8064247873515,1098.0709163745955,1065.875341790122,1039.4339942174113,1063.1097579164023,1008.7701075334928,1009.5098410247331,1201.4965211819133,1044.1305871497784,1100.688526591266,1100.733849903813,1056.7788053681238,1101.0104066132358,999.1090962983349,1081.3985806669007,1044.79973350101,1108.1846407314927,1080.1093384673595
311.15,941.537731472907,1053.3594313560043,964.2066618167289,1165.4479428410743,1031.068678604083,958.9555379135095,1043.1866733066947,1020.1783647931003,1042.1817686675438,1041.191601426926,1061.5919124521806,1031.9979065345397,1123.7458017114625,961.8173177762832,1077.9816965101484,1091.3924008905385,1115.8730483169938,1110.148114500792,1018.3057002647721,1020.7499736483804,1023.5738621622602,1105.9376225931153,1022.1291202445545,1079.4472611235517,967.4107053477433,1063.2362538044822,1117.5729056769649,1054.747450734969,1059.1973855623762,977.0576153441939,991.4416727204532,1032.826541090122,1070.1720369045725,1021.4555613233463,1062.7921643322752,1066.568784816306,1053.9729020386314,1194.7507311689867,1036.897735036049,1081.9133114768397,1080.968964559908,1092.1586761995784,1020.2072341752418,1110.6256068136927,1058.0095395707788,1083.5475563831217,1089.5282677934981,1113.0136480280134,886.1766951071826,979.4388348692175,710.1287523398388,877.804939318606,929.6557470679365,854.9098500655913,863.5363065951573,921.5102854043747,878.4538495217015,1064.2117109197602,957.3829579457579,1059.095879155328,1107.716486872738,1081.3850075463056,1112.939080633701,1131.5675812471295,1147.1657877795792,1099.4207650220771,1063.4632179985297,1159.5816397317394,1113.5659493100993,1115.8123077693524,1117.5058769623251,1105.1531184903795,1054.4675019645385,1006.4974007230828,903.747389275171,1037.014131611685,1026.4625881634515,1082.422567334913,1074.387108272243,1086.9040486828333,1053.5016615792294,1028.7026030171382,1051.3969615114263,999.1610574091617,998.1210514977522,1182.1016191759322,1034.5933154647173,1092.6582244124363,1093.9968489551504,1043.9153168321216,1092.5268182545237,989.083283898191,1071.6613857130128,1035.0670191286497,1098.698484234445,1071.503647861311
312.15,928.9655678409733,1041.0218201552445,941.8237545369377,1138.5275094645233,1019.1320908129962,954.9881450205128,1039.1819761537913,1011.1473436038528,1029.3669944782555,1029.0925944121261,1050.2129640834653,1020.0869677226519,1114.800757274389,963.824207996983,1072.5630130688826,1082.860971579532,1108.7416541566606,1101.325431089433,1006.9678776127488,1010.1076135824146,1012.3600939492082,1097.4519914364198,1013.9364843261071,1071.2196544216768,956.0573341261367,1052.2588613017094,1110.435413335569,1043.4973464383916,1053.1200197526202,969.7955237439836,981.5447987768625,1020.7624759769673,1058.6859326544552,1011.449087280915,1050.5989732214878,1054.6784273406015,1041.1344888668614,1182.7885835979089,1024.3306676411971,1075.188427779533,1073.5668122848647,1085.027323156227,1009.8246227913503,1101.3359409755342,1047.998833144815,1076.0332175414853,1082.7535756865436,1105.2153483686882,875.9128191289437,970.4815278751637,708.5821715657909,871.3965150699871,919.5805881905302,845.1008672587692,851.6057107125379,908.6512646509879,867.7951026328051,1053.4064000093347,947.1187383186814,1049.303813480693,1097.290633043945,1077.1525690426852,1106.9383126547305,1126.2238140905358,1140.1743375122971,1091.4554480304055,1055.4357193665235,1151.7604422117627,1107.400126001617,1105.6263318061226,1109.348771351364,1096.5111298121635,1041.4294943609111,995.4929539547979,893.3093498194336,1023.8716889615771,1017.0272939506258,1068.7817500527294,1062.3182818514254,1075.1313335367029,1040.6203492574425,1017.5649703941185,1039.179748187333,989.075483381946,986.3080589117801,1162.0218107909595,1024.4049587882837,1083.901883658812,1086.614928112375,1030.496602891142,1083.3283786740087,978.5026612667871,1061.284031643089,1024.7119579248938,1088.6268668583969,1062.2837583133798
313.15,915.991169040383,1028.0547881720126,919.0723364207264,1110.969300311987,1006.5131521705116,950.2723573438336,1034.388082343697,1001.4372179136174,1015.9713172737347,1016.3711564035083,1038.2408150074887,1007.6163881526404,1105.1442447140105,965.038304860391,1066.4190509879318,1073.6277676454404,1100.945774026497,1091.7949053467726,995.0267487073645,998.8675153521198,1000.5703909798199,1088.2879316980855,1005.0216048970267,1062.25715411559,944.1439227726842,1040.5272662036475,1102.5412082628968,1031.587862691457,1046.339470260856,961.9204593674554,971.0603618008047,1008.0929204018211,1046.5503976482428,1000.8266835173022,1037.7774939255137,1042.1657332333327,1027.7322014291742,1169.934752774282,1011.1992908702456,1067.723647015338,1065.3167640814756,1077.2798582555245,998.810682948123,1091.3574387280053,1037.3490467841673,1067.7855744353003,1075.2888555940115,1096.7413091264666,865.1495916617539,960.9190669323185,706.503748340603,864.3872521624005,908.9477841569679,834.8045703070412,839.2851838719133,895.403560516483,856.7823373373129,1042.0822919795362,936.376706638341,1038.8833259906487,1086.1997589452562,1072.3221685676324,1100.2422403417265,1120.3182576635368,1132.5376037770525,1082.8764292216288,1046.750785037588,1143.114888146293,1100.5845523199123,1094.7818630711188,1100.528871655968,1087.1645210570146,1027.729610101491,983.8739622087986,882.3576353717286,1010.0900444974127,1006.9774263825557,1054.4460351072553,1049.5395591786987,1062.6842665047398,1027.1664149561577,1005.9503586025418,1026.3707294739522,978.4216887410431,973.9881598417761,1141.1852838035254,1013.4871899832042,1074.3226182165342,1078.5046570853767,1016.4722605209271,1073.3358848838875,967.3053547927483,1050.1759120076217,1013.6355915383134,1077.8617762331808,1052.333456281464
314.15,902.5346531306988,1014.3436102530119,895.9335616295511,1082.7350962321661,993.1438044071697,944.7112503346867,1028.6866005256784,990.9732519801896,1001.9295053733773,1002.9429255100965,1025.571476894117,994.4832862005142,1094.6341223321524,965.3086240125888,1059.4128325757592,1063.5632712653028,1092.3523538210904,1081.4231102625017,982.3723358831754,986.9147958344076,988.093852619964,1078.30846867676,995.2498913976121,1052.4194903465095,931.5635276152273,1027.9109060774242,1093.7870071471286,1018.9366480949324,1038.7458903228512,953.3289379797799,959.8823951573089,994.7129550818546,1033.6492953043876,989.4741040742103,1024.2145729818508,1028.9171511248508,1013.661208020881,1156.0863615296057,997.4427426696769,1059.4249778598687,1056.1226419713269,1068.8212952011945,987.0668590578889,1080.5622994335708,1025.9423057692813,1058.6632494917285,1066.9953816220707,1087.455118755153,853.790443348267,950.6254631455066,703.8075749074867,856.6963201987791,897.6954392179671,823.968113473968,826.5304198045575,881.7211442221515,845.3627575043404,1030.150330165466,925.067931216076,1027.7108240323482,1074.316183132225,1066.7801256628654,1092.7214349759338,1113.7286933336704,1124.1183415098556,1073.557066467257,1037.278409094966,1133.4745339509861,1092.9830324476661,1083.1529443053314,1090.9160373479256,1076.9758655560686,1013.2490756966229,971.527989990924,870.8324220124823,995.6082755280012,996.2458688426362,1039.361957312957,1035.9885594044183,1049.4899212716002,1013.0694170104558,993.7781142054318,1012.8708706225024,967.0938560372689,961.0655597199403,1119.5177217998657,1001.7565092488046,1063.8161148427362,1069.575743560426,1001.7903716145514,1062.4656777702783,955.4256721560239,1038.2378025812188,1001.7279198362846,1066.2797054380503,1041.5195155692138
315.15,888.5035451980253,999.7582496101637,872.3904770308602,1053.7903455406033,978.9538332465623,938.2014103178433,1021.9479550970082,979.676998367083,987.1725583756203,988.7164983410106,1012.0873908588001,980.5705085355867,1083.1062834377992,964.4627193836949,1051.3876796708541,1052.5201546783312,1082.8073336506536,1070.0577574592123,968.8799566426869,974.1177468506816,974.8032455669513,1067.3550805742925,984.4686667823341,1041.5465553094164,918.1941260878385,1014.2638015206677,1084.0600555333835,1005.4552594005692,1030.2173468305257,943.904740527096,947.8907862420823,980.5046513947351,1019.8513896465759,977.2613367599378,1009.782143647117,1014.8038759552959,998.8019318965103,1141.1349056511167,982.9968598509193,1050.1911941469882,1045.883066400939,1059.545899266391,974.4841460231116,1068.8048638783762,1013.6445888009551,1048.504609740251,1057.7128320114966,1077.1989407920416,841.7246140544305,939.4541625790382,700.3979353864817,848.236222925669,885.7583560791367,812.5360074672554,813.2943818675694,867.5548060722386,833.4777554638923,1017.5097720285122,913.0905383826287,1015.6439177229151,1061.4935050784027,1060.395170305688,1084.2277937469585,1106.3106590865552,1114.7555159652418,1063.3496995012463,1026.8686227881283,1122.641737761142,1084.4364543210957,1070.5952279617052,1080.360291824637,1065.7872639022555,997.8541558544407,958.3275682979562,858.6703184713318,980.3641027888314,984.7619878398309,1023.476232244066,1021.6017378636075,1035.4715548242955,998.253834012617,980.9571200506641,998.5692103085454,954.9712618906631,947.4305039316737,1096.9436853103352,989.1251218312611,1052.2717545792339,1059.731594575306,986.3982123814193,1050.6305485909536,942.7946886073809,1025.3623683359676,988.8683071783342,1053.741130672998,1029.691171431531
316.15,873.7921520416947,984.1535500418903,848.4287347063818,1024.1058084986757,963.8720600820071,930.634300714165,1014.0324856128346,967.4673550642462,971.6284788499037,973.5942335153552,997.6574150754578,965.7464840094987,1070.3739634526103,962.3064140131781,1042.1668039438607,1040.3332286936488,1072.1346497610011,1057.5275526369285,954.4103824388013,960.3275292794049,960.5546633450051,1055.2468832734987,972.5075663766203,1029.4584301805526,903.8987187296283,999.4255346258152,1073.238656808481,991.0499473708301,1020.6201977411866,933.5190592751744,934.9513207109885,965.337437371347,1005.0105986086965,964.0425939881518,994.3374128233037,999.681970132157,983.0198757492954,1124.9677580501493,967.7948748214501,1039.9146423616035,1034.4927704083618,1049.3372387931333,960.9437064652491,1055.9214276356495,1000.3057352134259,1037.1277316661285,1047.2585507014944,1065.7927098507275,828.826932510321,927.237170947017,696.1695743289445,838.9135439212439,873.0688504231512,800.4508350648256,799.52777498648,852.8525762301518,821.062928058366,1004.0479556653006,900.3292345432925,1002.5208475193041,1047.5662249478517,1053.0172375425934,1074.5939264353394,1097.8952442434072,1104.2624933240288,1052.0843153762446,1015.3508029040021,1110.3908181863685,1074.7613217347812,1056.9456027366962,1068.691132895795,1053.419900186616,981.3968256784897,944.1303987714701,845.8051294956964,964.295067078427,972.4524733957937,1006.7368198391235,1006.3154517060864,1020.5495103082926,982.6397467983973,967.3855639462859,983.3431319450945,941.9180859013401,932.9589062634162,1073.3884427759494,975.5022398216119,1039.5743658641518,1048.8702846202182,970.2431571211298,1037.7410113774586,929.3411034570078,1011.4352037514471,974.9266092991829,1040.0907428277208,1016.6804951929387
317.15,858.2815717685174,967.370532824062,824.0373954671837,993.6594249429319,947.8278810570289,921.898250473579,1004.7924230357486,954.26200666825,955.2233749782242,957.4736106856119,982.1376273082485,949.8659554240867,1056.2283607387274,958.6247942458509,1031.554019287847,1026.820533982039,1060.1362960782853,1043.6432675222927,938.8110399946603,945.3789237845531,945.1881948625789,1041.7810539759457,959.1803451524938,1015.9568138275697,888.5265694241972,983.2235929198523,1061.1932400018013,975.6229000074109,1009.8101899322024,922.031410084407,920.9166486149256,949.0694121920377,988.9673213911904,949.6573569685504,977.7240976068332,983.3935457461357,966.1663657354062,1107.4702782152797,951.7683934712609,1028.4825429953821,1021.8444250640795,1038.0687479786395,946.318250629464,1041.731149617239,985.760524183189,1024.3317815052785,1035.428063940206,1053.0345513748812,814.9585256706409,913.7854109538132,691.0085551092111,828.6301897921404,859.5578849230797,787.6542338227212,785.1797368952856,837.5603739728505,808.0483549302878,989.6406277601722,886.6554593834228,988.1610159579722,1032.3505070031117,1044.4768357419302,1063.6334635362366,1088.2875451414482,1092.4262232540038,1039.568171736634,1002.5341082217219,1096.468973954847,1063.7493521801584,1042.0229301446543,1055.7179375346716,1039.6748627056477,963.7167327747751,928.7806511524436,832.1689521453261,947.3400143364171,959.242497362189,989.0941859666488,990.0672805700087,1004.6424700231412,966.1439050577349,952.9511852660495,967.0594229938031,927.7841316996863,917.5127657795655,1048.7802992945483,960.7958781784167,1025.6067215554692,1036.8860156908668,953.273792694978,1023.7069910326452,914.9924116716387,996.3365467714406,959.7652459644862,1025.1587794022735,1002.3040834299111
318.15,841.8406820022738,949.239230699686,799.2098161114673,962.4383752577553,930.7531796189279,911.8811452955639,994.0749356761849,939.9792931050972,937.8829465866545,940.2492709115797,965.3732627101621,932.7719628360587,1040.4412030541532,953.1849653985304,1019.3360588199702,1011.786033528926,1046.5939888085263,1028.2005337163855,921.9186622120499,929.0926142640544,928.530063890715,1026.735108565492,944.2886153371347,1000.8284205142443,871.9160534422394,965.4775108815156,1047.7881027143721,959.0740354089294,997.6344951291719,909.2915807994099,905.6285347405325,931.5499468407852,971.5512429682677,933.93290111135,959.7751169786443,965.7694261949364,948.0806149641624,1088.5286093099228,934.848696426449,1015.7788819928194,1007.8310399170249,1025.6049704267377,930.474400678443,1026.0385128236926,969.8312559865732,1009.9003887793441,1021.997453771584,1038.7030259015796,799.9688783062807,898.8909605204544,684.7938880045521,817.2852348247748,845.1565661247313,774.0881801999399,770.1987871237798,821.622930642616,794.3592284351378,974.1530651715875,871.9284722633643,972.367150883361,1015.646601383726,1034.5853153292749,1051.1427027443042,1077.2662939858221,1079.0080396844075,1025.5869294468773,988.20958817884,1080.5998258821573,1051.1687528330103,1025.630386826826,1041.2319828588934,1024.3358003076034,944.6449037732057,912.1117777088936,817.6936561895328,929.4409046665604,945.0572292663895,970.5027599370151,972.7976138754861,987.6691071982593,948.6812554197194,937.5321981188157,949.5763994298916,912.4068504883572,900.9417388637785,1023.0534503926294,944.9152039418342,1010.2528711417995,1023.6711504590226,935.4412531084065,1008.4399659991487,899.6764310243459,979.9438095326045,943.2424557502042,1008.7638645262664,986.3665449283139
319.15,824.3285298670559,929.5835352602859,773.9446065133349,930.4412816161816,912.584621105812,900.4738708700393,981.7264141494649,924.5405335883079,919.534399405532,921.8158581164264,947.2021472981711,914.2995060450172,1022.7699966104635,945.7411100572658,1005.2870434962136,995.0244141982974,1031.2730828850401,1010.9849226718942,903.5638362770745,911.2795526205839,910.3967752637502,1009.871756305975,927.6280643470175,983.8509670920237,853.8996321921511,946.0052395371332,1032.8839683111478,941.3034306971905,983.9349109302005,895.1429085788251,888.9217951131817,912.6239336331479,952.5860540186777,916.6887787196731,940.3171849574791,946.6337494681277,928.593566857539,1068.0332221188849,916.9683996619832,1001.6869803150944,992.348982124512,1011.8036696138474,913.2762646310556,1008.6378524819033,952.3323120686014,993.6076449812749,1006.7282867259927,1022.5619010537316,783.6997273497573,882.3319463234773,677.4001135790153,804.7774620816089,829.7980371662275,759.6966004488811,754.5340687937944,804.985029707937,779.9169360642644,957.4422591057935,855.9977326996411,954.9297174598127,997.2435168883142,1023.1364443277153,1036.9040792881235,1064.5853332761385,1063.7468683919324,1009.9079751421775,972.154601307267,1062.4905792025204,1036.767925365325,1007.5599819265229,1025.0106932860817,1007.1740681566529,924.009669243825,893.9513076284859,802.3127898697053,910.5449432075694,929.8237384174495,950.9225742040861,954.4515037911232,969.5501753979875,930.1670032660583,920.9991229146635,930.747396977985,895.6151119591917,883.0862982866721,996.1513552384894,927.7734753700927,993.4023577109904,1009.1188855989759,916.7007734757703,991.8555854910893,883.3232153292736,962.1350560601104,925.2169526387738,990.717798406066,968.6662988110223
